material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,bond_valence,density,efemri,elasticity.poisson_ratio,elasticity.universal_anistrophy,elasticity.homogeneous_poisson,elasticity.elastic_anisotropy,elasticity.nsites,elasticity.G_Reuss,elasticity.G_VRH,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,final_energy,final_energy_per_atom,formation_energy_per_atom,is_ordered,magnetism.total_magnetization,nelements,spacegroup.point_group,total_magnetization
mp-753946,LiCoS2,-20.31914177,0.002535596249994221,164,57.628668237370626,Li1Co1S2,0.6705999999999994,,3.746000926660213,,0.24,,0.24,0.72,4.0,44.0,47.0,50.0,47.0,-20.31914177,-5.0797854425,-1.0087503436458345,True,3.2e-06,3,-3m,3.2e-06
mp-754919,VOF3,-58.91121616,0.021615947499999955,7,141.65023756452416,V2O2F6,3.026,,2.905759358991169,,,,,,,,,,,-58.91121616,-5.891121616,-2.6924608205000005,True,0.0,3,m,0.0
mp-760506,PNO,-131.36422589,0.06633860222222054,9,219.42661279485242,P6N6O6,3.9856999999999996,,2.768837612825392,,,,,,,,,,,-131.36422589,-7.2980125494444446,-1.4147597372222234,True,0.001107,3,m,0.00018449999999999999
mp-768729,RbFeO2,-91.18858075,0.002082143125000435,92,287.22710423774515,Rb4Fe4O8,2.0481,,4.007848538649624,,,,,,,,,,,-91.18858075,-5.699286296875,-1.7701701637499996,True,1.1e-05,3,422,2.75e-06
mp-777801,LiFeF4,-61.14699291,0.05578168185185195,15,151.35022128120622,Li2Fe2F8,3.8624,,3.045241252391049,,0.35,,0.35,668.92,12.0,0.0,11.0,21.0,11.0,-61.14699291,-5.0955827425,-2.775441544722223,True,9.9997321,3,2/m,4.99986605
mp-9791,Tl3AsS3,-26.31893361,0.009612020535716415,160,204.1801917585623,Tl3As1S3,1.5230000000000001,,6.378215000481487,,,,,,,,,,,-26.31893361,-3.759847658571428,-0.5245051663392856,True,4.54e-05,3,3m,4.54e-05
mvc-7761,Ca2Sn3O8,-165.29236709,0.05310214423077131,186,383.421126686039,Ca4Sn6O16,2.0677,,4.887633528421563,,,,,,,,,,,-165.29236709,-6.357398734230769,-2.5014292446153847,True,0.0001898,3,6mm,9.49e-05
mp-11836,ErSbPd,-17.22474187,0.0,216,70.79357394494599,Er1Sb1Pd1,0.2806999999999995,,9.27544509149782,,0.29,,0.29,0.06,3.0,44.0,45.0,45.0,45.0,-17.22474187,-5.741580623333333,-1.1160466699999994,True,0.0007413,3,-43m,0.0007413
mp-1539136,CaCu2F8,-47.84399758,0.0,97,153.68211865297164,Ca1Cu2F8,1.2266000000000001,,3.448501661362422,,,,,,,,,,,-47.84399758,-4.349454325454546,-2.367650238181818,True,0.0031382,3,422,0.0031382
mp-23427,Ti3(BiO3)4,-277.447929,0.005556037500002553,41,505.978505475703,Ti6Bi8O24,2.4396000000000004,,7.689445570398604,,,,,,,,,,,-277.447929,-7.3012612894736835,-2.544516797368421,True,0.0050471,3,mm2,0.00252355
mp-27453,Li7SbO6,-73.10692531,0.02252604000000069,146,134.6773495632612,Li7Sb1O6,3.5036999999999994,,3.283949545081623,,,,,,,,,,,-73.10692531,-5.221923236428571,-2.1464069980952374,True,0.0001103,3,3,0.0001103
mp-29826,ZnCN2,-109.79085708,0.0,122,219.41322295124502,Zn4C4N8,3.6099,,3.1917088515972876,,0.35,,0.35,1.3,16.0,22.0,24.0,25.0,24.0,-109.79085708,-6.8619285675,-0.2525500274999999,True,0.0,3,-42m,0.0
mp-29910,Sr4I6O,-83.87881628,0.0,186,801.5246852830718,Sr8I12O2,3.5855000000000006,,4.673423978475914,,,,,,,,,,,-83.87881628,-3.812673467272727,-2.1863997846969694,True,0.0010996,3,6mm,0.0005498
mp-30240,Ca2CoO3,-36.66951729,0.23128449125000028,12,118.42907925507909,Ca2Co1O3,1.0661,,2.6232233689565048,,,,,,,,,,,-36.66951729,-6.111586215,-2.400852786666667,True,2.9998686,3,2/m,2.9998686
mp-4452,Cd(GaS2)2,-28.31882459,0.0,82,165.25278217707128,Cd1Ga2S4,2.122,,3.819597588998236,,0.25,,0.25,0.99,7.0,19.0,21.0,23.0,21.0,-28.31882459,-4.045546369999999,-0.9722776167857141,True,4.27e-05,3,-4,4.27e-05
mp-4559,BaCO3,-37.23751323,0.02184473500000017,160,79.43798014203162,Ba1C1O3,4.439500000000001,,4.125028992514491,,0.29,,0.29,1.51,5.0,20.0,22.0,24.0,22.0,-37.23751323,-7.447502645999999,-2.6617757369999993,True,0.0003817,3,3m,0.0003817
mp-560748,SbCl3F2,-85.19010988,0.004250852083334422,79,660.3251776094952,Sb4Cl12F8,1.7137,,2.6768368540282537,,,,,,,,,,,-85.19010988,-3.5495879116666664,-1.7609930524999997,True,5.39e-05,3,4,1.3475e-05
mp-625996,NaHO,-26.84041859,0.07048126000000021,6,68.47689075440486,Na2H2O2,2.9046000000000003,,1.9398299712151303,,,,,,,,,,,-26.84041859,-4.473403098333333,-1.4813323171839077,True,0.000339,3,m,0.0001695
mp-675124,In4SnS8,-54.38381221,0.013726697500000107,160,319.1231478597889,In4Sn1S8,0.24639999999999995,,4.342283477238289,,,,,,,,,,,-54.38381221,-4.18337017,-0.7923005000000004,True,0.0004179,3,3m,0.0004179
mp-755562,LiMnO2,-105.68952324,0.03548980374999999,9,156.4312314658221,Li4Mn4O8,0.9005999999999998,,3.986105016242326,,,,,,,,,,,-105.68952324,-6.6055952025,-2.1243801603160932,True,4.6e-06,3,m,1.15e-06
mp-769931,Tm3TaO7,-195.93250417,0.010639207045459287,20,287.20276103494643,Tm6Ta2O14,3.3894,,9.247891533762825,,,,,,,,,,,-195.93250417,-8.90602291681818,-3.8958401045454534,True,0.0029335,3,222,0.00146675
mp-1029517,Li7BiN4,-427.96707118,0.10103466020833363,218,1038.2136841137806,Li56Bi8N32,1.113,,4.012549078304038,,,,,,,,,,,-427.96707118,-4.457990324791667,-0.36178415173611117,True,0.0,3,-43m,0.0
mp-14433,NaGe2N3,-73.6392474,0.0,36,150.91761857911808,Na2Ge4N6,2.3392999999999997,,4.627617988374009,,0.26,,0.26,0.23,12.0,76.0,78.0,80.0,78.0,-73.6392474,-6.1366039500000005,-0.3874263202586204,True,0.0002538,3,mm2,0.0001269
mp-23866,H2SeO4,-140.21533394,0.0,19,361.5592830068243,H8Se4O16,3.4172000000000002,,2.6632880246795927,,0.2,,0.2,1.59,28.0,6.0,7.0,8.0,7.0,-140.21533394,-5.007690497857142,-1.1040894139062496,True,0.0004593,3,222,0.000114825
mp-25587,LiNiO2,-19.50813996,0.038337882500000475,8,37.665097672403284,Li1Ni1O2,0.0,,4.304349459206554,,0.33,,0.33,111.46,4.0,2.0,27.0,51.0,27.0,-19.50813996,-4.87703499,-1.4595396008333337,True,0.9997962,3,m,0.9997962
mp-34328,Mn(CuCl2)2,-29.36891524,0.02353382285714556,38,152.77821548481882,Mn1Cu2Cl4,1.1427,,3.519823591496068,,,,,,,,,,,-29.36891524,-4.19555932,-1.0100485668472905,True,4.9998688,3,mm2,4.9998688
mp-3668,CdGeP2,-33.48056809,0.0,122,185.24644730523534,Cd2Ge2P4,0.6476999999999999,,4.428162639132526,,0.27,,0.27,0.63,8.0,33.0,35.0,37.0,35.0,-33.48056809,-4.18507101125,-0.0919403541666659,True,7.71e-05,3,-42m,3.855e-05
mp-510346,In5Se5Br,-77.33135701,0.024883802878787442,31,620.1722189986293,In10Se10Br2,0.9157999999999995,,5.616386405143146,,0.28,,0.28,0.56,22.0,13.0,14.0,14.0,14.0,-77.33135701,-3.5150616822727274,-0.7895245067471589,True,0.0020252,3,mm2,0.0010126
mp-5492,SrAl2O4,-302.38542937,0.005956748690479685,173,596.4967912105803,Sr6Al12O24,4.0564,,3.4337963005890053,,0.28,,0.28,0.1,42.0,42.0,42.0,42.0,42.0,-302.38542937,-7.199653080238095,-3.453297489761905,True,0.0009841,3,6,0.00016401666666666665
mp-556916,GaAgS2,-32.31659566,0.0026334225000006484,9,176.7097990119142,Ga2Ag2S4,1.0204999999999997,,4.542900258727241,,,,,,,,,,,-32.31659566,-4.0395744575,-0.7576865176041663,True,7.72e-05,3,m,3.86e-05
mp-625238,Re2H4O9,-204.87658411,0.026183309027779877,4,387.61288922571293,Re4H8O18,2.6364,,4.459147637436403,,,,,,,,,,,-204.87658411,-6.829219470333333,-1.7086456306666682,True,0.0,3,2,0.0
mp-675902,YCuSe2,-22.42510761,0.009755430937497422,156,93.77749785653002,Y1Cu1Se2,1.1056,,5.495823559788307,,0.3,,0.3,0.64,4.0,26.0,28.0,30.0,28.0,-22.42510761,-5.6062769025,-1.4529017178385413,True,2.7e-05,3,3m,2.7e-05
mp-676284,YAgSe2,-41.95664361,0.04122011249999957,8,198.51265933625757,Y2Ag2Se4,0.5158999999999998,,5.933962384916759,,,,,,,,,,,-41.95664361,-5.24458045125,-1.4078679332552086,True,0.0004817,3,m,0.00024085
mp-696736,RbBe2F5,-43.46549173,0.0,1,120.83401807014604,Rb1Be2F5,7.302099999999999,,2.7276320050925866,,,,,,,,,,,-43.46549173,-5.43318646625,-3.46984213625,True,0.0020972,3,1,0.0020972
mp-1029313,NaRuN,-37.62001507,0.08594775854406134,186,90.47622756787764,Na2Ru2N2,0.46369999999999933,,5.067955908196289,,0.33,,0.33,2.29,6.0,29.0,35.0,41.0,35.0,-37.62001507,-6.270002511666667,-0.07919922051724153,True,0.0002701,3,6mm,0.00013505
mp-1214080,Ca3SbI3,-99.1400164,0.0,214,1060.1464086081635,Ca12Sb4I12,1.8545999999999996,,3.901461054700369,,,,,,,,,,,-99.1400164,-3.540714871428571,-1.6280236249999998,True,0.0020123,3,432,0.000503075
mp-15335,Lu2Cu2O5,-250.13219007,0.044849264305557135,33,455.1687477624945,Lu8Cu8O20,0.4874999999999998,,8.128488232477437,,,,,,,,,,,-250.13219007,-6.948116390833333,-2.6653253458333332,True,8.0047406,3,mm2,2.00118515
mp-17926,Zr3Ni3Sb4,-132.01456934,0.0,220,381.5188948356316,Zr6Ni6Sb8,0.5390000000000006,,8.154668439456165,,,,,,,,,,,-132.01456934,-6.600728467000001,-0.727576778000001,True,0.002214,3,-43m,0.001107
mp-18778,Zr(WO4)2,-351.1390341,0.0737560113636313,198,821.1704819258239,Zr4W8O32,3.607,,4.747219103495827,,0.36,,0.36,0.25,44.0,28.0,29.0,30.0,29.0,-351.1390341,-7.980432593181818,-2.555374265,True,0.000534,3,23,0.0001335
mp-25301,Ti(SiO3)2,-148.1291838,0.039473040277774984,15,217.14794917806367,Ti2Si4O12,3.3238000000000003,,3.0593421408876593,,,,,,,,,,,-148.1291838,-8.2293991,-3.3058562014814816,True,0.0,3,2/m,0.0
mp-30452,DyNiBi,-16.29300806,0.0,216,68.39408515307635,Dy1Ni1Bi1,0.2658000000000005,,10.444183860768334,,0.25,,0.25,0.2,3.0,48.0,49.0,50.0,49.0,-16.29300806,-5.431002686666666,-0.6720167433333325,True,1.47e-05,3,-43m,1.47e-05
mp-675531,NaBiS2,-32.7164657,0.02398949500000036,43,196.17255656521425,Na2Bi2S4,1.4261000000000004,,5.012789834880502,,0.15,,0.15,0.09,8.0,21.0,21.0,21.0,21.0,-32.7164657,-4.0895582125,-0.9696933782004313,True,0.0002892,3,mm2,0.0001446
mp-754513,ZrMnO3,-88.23291926,0.021478505000002812,161,126.52058400805868,Zr2Mn2O6,2.6175,,5.09657261750533,,,,,,,,,,,-88.23291926,-8.823291926,-3.0583721385862064,True,0.0,3,3m,0.0
mp-758196,Mg3(AsO4)2,-239.86254559,0.015056644743588699,82,453.601701576988,Mg9As6O24,3.0527,,3.852100122758829,,,,,,,,,,,-239.86254559,-6.150321681794872,-2.4421089894871804,True,0.0019594,3,-4,0.0006531333333333333
mp-8703,Na3SbSe4,-27.85399215,0.010270222500000425,217,216.80914753501494,Na3Sb1Se4,1.3012000000000001,,3.8798092016527588,,0.37,,0.37,1.27,8.0,5.0,6.0,6.0,6.0,-27.85399215,-3.48174901875,-0.9577211398787719,True,0.0002575,3,-43m,0.0002575
mp-972448,SmBS3,-119.90996055,0.01549880953000038,33,399.89412717016705,Sm4B4S12,2.3885999999999994,,4.274794435605385,,,,,,,,,,,-119.90996055,-5.9954980275,-1.5358325262083334,True,0.0005191,3,mm2,0.000129775
mp-9775,NaSrAs,-30.84227691,0.0,189,248.96168109727583,Na3Sr3As3,0.8069000000000002,,3.7124036768797604,,,,,,,,,,,-30.84227691,-3.4269196566666666,-0.8698739394061303,True,0.0004908,3,-6m2,0.0001636
mvc-7701,Zn2Sn3O8,-147.82548702,0.06569735192307835,186,330.3808520600774,Zn4Sn6O16,1.2507000000000001,,6.181576208020254,,,,,,,,,,,-147.82548702,-5.685595654615384,-1.944373283461538,True,0.0067448,3,6mm,0.0033724
mp-1193894,Cs3SbS3,-104.09848563,0.0,198,1151.516899543375,Cs12Sb4S12,2.654,,3.557071121749394,,,,,,,,,,,-104.09848563,-3.717803058214286,-1.187009064381158,True,0.0,3,23,0.0
mp-1207448,Zr3Sb4Pt3,-136.71648811,0.0,220,427.3908340581407,Zr6Sb8Pt6,0.7934000000000001,,10.458931854084438,,,,,,,,,,,-136.71648811,-6.8358244055,-0.8754414075,True,0.0049938,3,-43m,0.0024969
mp-14001,Ba4SiAs4,-325.88445092,0.0,218,2454.2804960931735,Ba32Si8As32,0.9853000000000001,,4.747380556698454,,,,,,,,,,,-325.88445092,-4.526172929444445,-0.9997650450000002,True,0.0004706,3,-43m,5.8825e-05
mp-14193,K2ThF6,-53.44960911,0.007602489999998241,189,149.11129414084508,K2Th1F6,6.3926,,4.7242720352067264,,,,,,,,,,,-53.44960911,-5.938845456666666,-3.9020087956666663,True,0.0008663,3,-6m2,0.0008663
mp-15703,BeCN2,-62.34001433,0.003604670624999251,122,49.47934216430676,Be2C2N4,3.852800000000001,,3.2913397139121083,,0.15,,0.15,0.42,8.0,280.0,292.0,303.0,292.0,-62.34001433,-7.79250179125,-0.5632059375000003,True,0.0002226,3,-42m,0.0001113
mp-22965,BiTeI,-9.66763774,0.0,156,125.12318883267447,Bi1Te1I1,1.3295000000000003,,6.151015975481926,,0.22,,0.22,14.53,3.0,2.0,5.0,7.0,5.0,-9.66763774,-3.222545913333333,-0.6370966283333335,True,0.0042212,3,3m,0.0042212
mp-27888,Zr3GeO8,-104.9803418,0.0034753200000157136,121,136.77589339767667,Zr3Ge1O8,3.9783,,5.758365861151363,,0.37,,0.37,2.76,12.0,43.0,55.0,67.0,55.0,-104.9803418,-8.748361816666668,-3.3855436679166666,True,0.0004412,3,-42m,0.0004412
mp-28262,Na5MnO4,-191.53892455,0.010334980000008542,31,563.4697263031035,Na20Mn4O16,1.3948,,2.757020062743574,,,,,,,,,,,-191.53892455,-4.788473113749999,-1.6734245358189654,True,4.8e-06,3,mm2,1.2e-06
mp-29529,NaSnP,-23.28709269,0.0,186,157.03366415445,Na2Sn2P2,0.6498999999999997,,3.651843010887187,,0.35,,0.35,10.82,6.0,6.0,12.0,18.0,12.0,-23.28709269,-3.881182115,-0.299382229961686,True,0.0005564,3,6mm,0.0002782
mp-3848,BaGe4O9,-275.16021883,0.0,150,581.2533045834584,Ba3Ge12O27,3.0544000000000002,,4.901297235377849,,,,,,,,,,,-275.16021883,-6.551433781666667,-2.3543101177380956,True,0.0021982,3,32,0.0007327333333333333
mp-4008,ZnGeAs2,-31.72294133,0.0,122,188.56610421282053,Zn2Ge2As4,0.5678999999999998,,5.070436673283274,,0.24,,0.24,0.47,8.0,36.0,37.0,39.0,37.0,-31.72294133,-3.96536766625,-0.16511559750000027,True,0.0001191,3,-42m,5.955e-05
mp-4730,Ga2HgSe4,-23.86934314,0.0,82,190.579884499152,Ga2Hg1Se4,0.9189,,5.714704485772671,,0.26,,0.26,0.86,7.0,17.0,18.0,20.0,18.0,-23.86934314,-3.409906162857143,-0.7734035456250002,True,9.4e-06,3,-4,9.4e-06
mp-540900,B2PdO4,-306.39162929,0.01245066976190401,122,401.40788329713547,B12Pd6O24,0.8761000000000001,,4.766561964576837,,,,,,,,,,,-306.39162929,-7.2950387926190485,-2.211823168095239,True,0.000893,3,-42m,0.00014883333333333334
mp-552623,Na4CO4,-45.57985257,0.3082841776851861,146,107.21220364729498,Na4C1O4,2.2476,,2.601535852575792,,,,,,,,,,,-45.57985257,-5.064428063333334,-1.557680741800766,True,3.2e-06,3,3,3.2e-06
mp-674350,TiPb9O11,-123.9801452,0.06466257821428023,75,398.67241191979264,Ti1Pb9O11,1.7973,,8.699629288013428,,,,,,,,,,,-123.9801452,-5.903816438095238,-1.7047742142063493,True,0.0024556,3,4,0.0024556
mp-753197,HfTiO4,-229.00150785,0.03507820708333398,1,275.9192355007781,Hf4Ti4O16,2.8259999999999996,,6.989656311448525,,0.32,,0.32,0.58,24.0,69.0,72.0,76.0,72.0,-229.00150785,-9.54172949375,-3.7256420126388883,True,3.78e-05,3,1,9.45e-06
mp-8196,AgNO3,-27.21155578,0.03117207699999991,160,66.94305711049056,Ag1N1O3,1.7613,,4.21374420425511,,,,,,,,,,,-27.21155578,-5.442311156000001,-0.6519243673333335,True,0.0005639,3,3m,0.0005639
mp-1029633,CaSnN2,-97.68015921,0.0,33,271.5789678769495,Ca4Sn4N8,1.3772000000000002,,4.568704636010231,,0.33,,0.33,0.84,16.0,33.0,36.0,38.0,36.0,-97.68015921,-6.105009950625,-0.6134695543750004,True,0.0001018,3,mm2,2.545e-05
mp-1104707,Na(GeP)3,-65.24085394,0.0,26,321.83264876256396,Na2Ge6P6,1.2305000000000001,,3.4448929346861568,,,,,,,,,,,-65.24085394,-4.660060995714285,-0.16984437022167448,True,0.0009621,3,mm2,0.00048105
mp-15349,Li2GeO3,-70.31294585,0.0,36,133.17869135532248,Li4Ge2O6,3.5792,,3.3545313454218446,,,,,,,,,,,-70.31294585,-5.859412154166667,-2.3221193869444448,True,1.59e-05,3,mm2,7.95e-06
mp-23803,GaHO2,-44.95639914,0.015336781249999376,31,65.80013416138463,Ga2H2O4,3.0069,,5.1849969227500745,,0.28,,0.28,0.18,8.0,89.0,91.0,92.0,91.0,-44.95639914,-5.6195498925,-1.8838638731250006,True,3.1e-06,3,mm2,1.55e-06
mp-24012,HoHSe,-15.76158192,0.0,187,49.31938787945399,Ho1H1Se1,1.5500000000000003,,8.24550233807294,,0.2,,0.2,0.02,3.0,65.0,65.0,65.0,65.0,-15.76158192,-5.25386064,-1.6471785091145836,True,0.0001126,3,-6m2,0.0001126
mp-28676,S2O5F2,-194.81236085,0.0,114,588.8423269339429,S8O20F8,5.6111,,2.0543611194513964,,,,,,,,,,,-194.81236085,-5.411454468055556,-1.9147141687500009,True,0.0010096,3,-42m,0.0002524
mp-3038,Al2HgSe4,-26.60740321,0.0,82,188.88540234601814,Al2Hg1Se4,1.4322000000000001,,5.0144689650166425,,0.25,,0.25,0.83,7.0,17.0,19.0,20.0,19.0,-26.60740321,-3.8010576014285715,-0.959560753482143,True,3e-07,3,-4,3e-07
mp-583071,CaAlH5,-98.47592634,0.00852171678571123,19,265.6034765559262,Ca4Al4H20,3.3422,,1.8030426998903433,,,,,,,,,,,-98.47592634,-3.5169973692857144,-0.39988223571428555,True,1.6e-06,3,222,4e-07
mp-626256,H3NO4,-175.99852809,0.0,33,330.77976709883217,H12N4O16,3.7039,,1.6270687887986943,,,,,,,,,,,-175.99852809,-5.4999540028125,-1.0551393678125,True,0.0016905,3,mm2,0.000422625
mp-755309,Li3NbS4,-41.48742693,0.010208688437500335,215,227.54922368490838,Li3Nb1S4,2.7699999999999996,,1.76591601889505,,0.23,,0.23,2.46,8.0,6.0,7.0,8.0,7.0,-41.48742693,-5.18592836625,-1.3906942278124994,True,0.0005121,3,-43m,0.0005121
mp-756427,Li5SbS4,-80.8178787,0.05124583049999831,36,375.4927343439486,Li10Sb2S8,1.3595000000000002,,2.518275015700338,,,,,,,,,,,-80.8178787,-4.040893935,-1.2201524309166665,True,0.0009824,3,mm2,0.0004912
mp-849528,Li3FeO4,-173.68307004,0.01649530375000019,217,279.52571418831604,Li12Fe4O16,0.3363999999999998,,3.342529324073076,,,,,,,,,,,-173.68307004,-5.42759593875,-1.8045183049999993,True,11.9991949,3,-43m,2.999798725
mp-924130,TiNiSn,-19.27344919,0.0,216,51.737936260109635,Ti1Ni1Sn1,0.4527000000000001,,7.23009703881482,,0.27,,0.27,0.01,3.0,68.0,68.0,68.0,68.0,-19.27344919,-6.424483063333334,-0.5294162127777776,True,2.5e-06,3,-43m,2.5e-06
mp-1025567,NbCl2O,-51.54603309,0.0,5,183.39415421778094,Nb2Cl4O2,0.9321999999999999,,3.2562050475209245,,,,,,,,,,,-51.54603309,-6.44325413625,-2.2354192950000007,True,0.0001143,3,2,5.715e-05
mp-1188559,YAgSe2,-84.57280902,0.0,19,407.49601999941757,Y4Ag4Se8,1.6561000000000003,,5.78148789493861,,,,,,,,,,,-84.57280902,-5.28580056375,-1.4490880457552082,True,0.0073873,3,222,0.001846825
mp-12433,NaSnN,-27.82488976,0.06424887347222086,186,108.2263388748383,Na2Sn2N2,0.9333,,4.778073024549201,,,,,,,,,,,-27.82488976,-4.637481626666667,-0.2016176021839081,True,0.0004801,3,6mm,0.00024005
mp-29877,K2ReH9,-144.97892828,0.0,189,447.2324139945952,K6Re3H27,5.2334,,3.04617469571157,,,,,,,,,,,-144.97892828,-4.027192452222222,-0.39478749522222184,True,0.0019006,3,-6m2,0.0006335333333333333
mp-31306,C2O3F2,-371.25029143,0.16468605732142905,19,812.5901803209507,C16O24F16,5.2829999999999995,,1.7985601619944371,,,,,,,,,,,-371.25029143,-6.629469489821429,-1.7529834398214288,True,0.0003354,3,222,4.1925e-05
mp-4627,CoAsS,-68.99909418,0.0005693383333333912,29,174.23130029994547,Co4As4S4,0.8586,,6.325299783573951,,0.2,,0.2,0.25,12.0,102.0,104.0,107.0,104.0,-68.99909418,-5.749924515,-0.6162958260416668,True,1.2e-06,3,mm2,3e-07
mp-554722,Y3GaO6,-167.20856214,0.005009396150001066,36,273.26071866920427,Y6Ga2O12,3.6846,,5.2556287842133695,,,,,,,,,,,-167.20856214,-8.360428107,-3.5611005677500005,True,0.0008135,3,mm2,0.00040675
mp-570598,SrSi7N10,-286.41676568,0.011145954861103036,7,434.67007390915654,Sr2Si14N20,3.8931999999999993,,3.2417352398139077,,,,,,,,,,,-286.41676568,-7.95602126888889,-1.3214856664814836,True,0.0003562,3,m,0.0001781
mp-625207,P(HO)3,-310.14440027,0.13404424263093695,33,669.062205588367,P8H24O24,4.5647,,1.6280363550074592,,,,,,,,,,,-310.14440027,-5.538292861964286,-1.4848123395833335,True,0.0005483,3,mm2,6.85375e-05
mp-625830,Zn(HO)2,-96.01579033,0.0,19,215.90140978904773,Zn4H8O8,2.9733,,3.0587462109941654,,,,,,,,,,,-96.01579033,-4.8007895165,-1.4873659744999999,True,0.0,3,222,0.0
mp-642739,CsGeBr3,-16.07033295,0.0006219420000004305,8,191.7415934285745,Cs1Ge1Br3,2.2935999999999996,,3.8560615897360915,,,,,,,,,,,-16.07033295,-3.2140665900000003,-1.4486208090862072,True,0.000331,3,m,0.000331
mp-690542,Li4WO5,-60.83657818,0.03306595300000126,79,93.1980249854579,Li4W1O5,3.0425999999999997,,5.195548429649455,,0.15,,0.15,3.73,10.0,39.0,52.0,64.0,52.0,-60.83657818,-6.083657818,-2.3375955218333333,True,8.5e-06,3,4,8.5e-06
mp-752960,VO2F,-26.97136526,0.06211349354166629,8,68.24478216691107,V1O2F1,2.5726999999999998,,2.480383022516491,,,,,,,,,,,-26.97136526,-6.742841315,-2.404014553125001,True,8e-07,3,m,8e-07
mp-761842,Hf3SnO8,-110.15766308,0.025992325208331835,3,148.93278581059778,Hf3Sn1O8,3.6368,,8.720930515443603,,0.31,,0.31,0.55,12.0,74.0,77.0,81.0,77.0,-110.15766308,-9.179805256666667,-3.51573638625,True,0.0009917,3,2,0.0009917
mp-768221,YBiO3,-74.0117911,0.0330222238750002,161,160.11286607696232,Y2Bi2O6,3.1466999999999996,,7.174372126701876,,,,,,,,,,,-74.0117911,-7.401179109999999,-2.7733014223333328,True,0.0003144,3,3m,0.0001572
mp-776684,Li3FeF6,-201.73261823,0.005738033083333427,33,429.1050310739315,Li12Fe4F24,4.07,,2.9512192170336258,,,,,,,,,,,-201.73261823,-5.04331545575,-2.97955037025,True,20.0000975,3,mm2,5.000024375
mp-7910,Al2HgTe4,-23.04045516,0.0,82,236.47824595594716,Al2Hg1Te4,1.3954,,5.371464354666746,,0.25,,0.25,0.73,7.0,15.0,16.0,17.0,16.0,-23.04045516,-3.2914935942857144,-0.6229170592857142,True,0.0002703,3,-4,0.0002703
mp-9248,Cu2SiS3,-57.32150202,0.01095848472222194,36,214.45126676527082,Cu4Si2S6,1.3219000000000003,,3.8928551256896213,,0.3,,0.3,0.24,12.0,35.0,36.0,37.0,36.0,-57.32150202,-4.776791835,-0.6894456748958332,True,0.0001523,3,mm2,7.615e-05
mp-1019550,BeGeN2,-110.09745597,0.0,33,150.19969069516617,Be4Ge4N8,3.4024,,4.849650018041917,,0.2,,0.2,0.12,16.0,143.0,144.0,146.0,144.0,-110.09745597,-6.881090998125,-0.8027333556249996,True,0.0001731,3,mm2,4.3275e-05
mp-1030015,Mg3WN4,-2031.04590552,0.0,159,3998.4715381187016,Mg108W36N144,1.9534000000000002,,4.676264456985554,,,,,,,,,,,-2031.04590552,-7.0522427274999995,-0.8446244374999997,True,0.002111,3,m,5.863888888888889e-05
mp-1193673,Na3SbS3,-106.26168527,0.0,198,662.9761513696528,Na12Sb4S12,2.4175000000000004,,2.8746073073137315,,,,,,,,,,,-106.26168527,-3.795060188214286,-1.0812135137900252,True,0.003151,3,23,0.00078775
mp-20316,PPbSe3,-84.75892334,0.0,14,548.2609232155576,P4Pb4Se12,1.6764999999999999,,5.7552548221727,,,,,,,,,,,-84.75892334,-4.237946167,-0.5984093650729164,True,0.0026408,3,2/m,0.0006602
mp-29689,Nb3TeI7,-100.1821781,0.0,186,770.8866914021024,Nb6Te2I14,0.5139,,5.577519084407495,,,,,,,,,,,-100.1821781,-4.553735368181818,-0.822798608636364,True,0.0002988,3,6mm,0.0001494
mp-30532,Tl2ZnI4,-33.34107844,0.0,4,602.4348714444586,Tl4Zn2I8,3.0119,,5.412390637229145,,,,,,,,,,,-33.34107844,-2.3815056028571426,-0.8722084080952381,True,0.0042868,3,2,0.0021434
mp-34508,Sr(SmS2)2,-84.4007176,0.012388573214288101,122,321.032521688973,Sr2Sm4S8,2.1281,,5.34422168378728,,,,,,,,,,,-84.4007176,-6.028622685714285,-2.3628419441666666,True,0.0008662,3,-42m,0.0004331
mp-567817,HfGeTe4,-59.76777165,0.00508855527777996,36,369.97816400379565,Hf2Ge2Te8,0.3871000000000002,,6.835810533807203,,0.18,,0.18,4.95,12.0,8.0,11.0,14.0,11.0,-59.76777165,-4.9806476375,-0.7364108999999998,True,0.002046,3,mm2,0.001023
mp-626534,H3NO,-99.97285258,0.36716581041666885,4,157.00062103947695,H12N4O4,3.6189999999999998,,1.397382307497537,,,,,,,,,,,-99.97285258,-4.998642629,-0.5157158160000002,True,0.0006942,3,2,0.00017355
mp-675577,Mn(InTe2)2,-29.13951024,0.003535042857140347,121,250.3829815240005,Mn1In2Te4,0.11940000000000017,,5.272265114108761,,,,,,,,,,,-29.13951024,-4.1627871771428575,-0.5127033954187189,True,4.9982249,3,-42m,4.9982249
mp-755205,Zr2N2O,-193.94383313,0.1027411027499987,8,245.68751983071593,Zr8N8O4,1.7210999999999999,,6.122362352187753,,,,,,,,,,,-193.94383313,-9.6971916565,-2.2357212335000014,True,0.0002342,3,m,5.855e-05
