material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,density,final_energy_per_atom,formation_energy_per_atom,magnetism.total_magnetization,total_magnetization
mp-767471,Li5SbS,-94.9800379,0.08885476928571470,4,539.3234524067290,Li20Sb4S4,1.2902,2.3218825647508000,-3.3921442107142900,-0.9471348621130950,0.0,0.0
mvc-2858,Mg(SbO2)4,-76.16553198,0.18590394798077600,8,245.0251966556530,Mg1Sb4O8,2.1268000000000000,4.332817169165880,-5.858887075384620,-1.8431968407692300,0.0087283,0.0087283
mp-11390,LiGaSi,-10.8519076,0.0706199283333313,216,50.99762666495600,Li1Ga1Si1,0.1975000000000000,3.41075944768119,-3.6173025333333300,-0.1395248969444440,1.1E-06,1.1E-06
mp-15573,Tl3AsO4,-80.47698123,0.0,173,387.79584907969100,Tl6As2O8,2.5882,6.440709070488630,-5.029811326875,-1.4309498437500000,0.0003824,0.0001912
mp-26910,Cr(PO3)3,-191.95155903,0.02532286653847040,188,362.50434406975600,Cr2P6O18,3.2095000000000000,2.6468628440473300,-7.382752270384620,-2.594859652307690,5.9998151,2.99990755
mp-27996,H2SeO3,-121.40361133,0.003444039999997100,19,296.0296538938380,H8Se4O12,4.498600000000000,2.89385195843384,-5.0584838054166700,-1.2144427083072900,0.0010537,0.000263425
mp-35082,BH6N,-75.23146022,0.03978411437499400,31,134.43113523727000,B2H12N2,6.0653,0.7625183374882660,-4.70196626375,-0.3255608930208330,0.0002276,0.0001138
mp-35777,Mg(InTe2)2,-23.03248527,0.004733600000003340,121,255.6185864554100,Mg1In2Te4,0.6792000000000000,4.96528092226781,-3.290355038571430,-0.7205191485714280,0.0005118,0.0005118
mp-557954,GaN5O14,-122.02174746,0.0020198360000014400,82,283.44990026710500,Ga1N5O14,1.1668000000000000,2.130951289389540,-6.101087373,-0.882886137125,0.0007372,0.0007372
mp-626073,Al(HO)3,-324.80578546,0.07643795785714500,7,450.8637975320720,Al8H24O24,4.606,2.2983075083540400,-5.800103311785710,-1.9848694575000000,0.0003865,4.83125E-05
mp-626143,Mg(HO)2,-26.90831701,0.00937351999999958,5,42.594218505729000,Mg1H2O2,4.194100000000000,2.2735974596783700,-5.381663402,-2.0001325720000000,1E-07,1E-07
mp-626785,KHO,-26.85100599,0.0,36,86.07264743870170,K2H2O2,3.6839000000000000,2.1648133256954900,-4.475167665,-1.553805666,0.0,0.0
mp-648932,Nb2PS10,-298.02621475,0.0,18,1371.1476027656900,Nb8P4S40,1.3728000000000000,2.6034668734380800,-5.731273360576920,-0.9658571101602560,0.0001497,3.7425E-05
mp-753694,LiVF6,-41.36878545,0.04809919125000130,8,122.38598420707500,Li1V1F6,3.2309,2.331980239986400,-5.17109818125,-2.922385338541670,0.0,0.0
mp-754712,NClO3,-102.31075626,0.0,19,343.4438395274620,N4Cl4O12,2.9430000000000000,1.8848222815288700,-5.115537813,-0.5219548930000000,0.0008339,0.000208475
mp-7562,TaTl3S4,-40.96529573,0.0,217,241.05414693980400,Ta1Tl3S4,2.7258000000000000,6.353805344219700,-5.12066196625,-0.9357236490625,0.000908,0.000908
mp-1008556,AlGaN2,-27.14496592,0.015530882499999300,115,44.72710292290300,Al1Ga1N2,2.6691000000000000,4.630279982767960,-6.78624148,-1.105076054375,0.0,0.0
mp-17791,Cd4SiSe6,-72.52276731,0.01279517363636230,9,610.7924976721830,Cd8Si2Se12,1.3934,5.173558916428240,-3.2964894231818200,-0.8182765208238640,0.0031016,0.0015508
mp-28020,AlCuCl4,-44.48861566,0.0,112,311.2752383696850,Al2Cu2Cl8,2.5145,2.478892202166850,-3.7073846383333300,-1.5768964483333300,0.0011112,0.0005556
mp-28546,Eu4Cl6O,-169.01928679,0.0,186,561.2124075348010,Eu8Cl12O2,0.9888000000000000,4.950577692608290,-7.682694854090910,-2.8793898663636400,55.9994142,27.9997071
mp-29510,Hg2TeO3,-44.81041357,0.00843466911458357,28,269.9250857781910,Hg4Te2O6,2.2720000000000000,7.096507766975500,-3.7342011308333300,-0.9786103516666670,0.0,0.0
mp-30300,Cs3As5O9,-95.15960288,0.0,157,407.5279580593210,Cs3As5O9,3.1425,3.737765550433320,-5.597623698823530,-1.813479687870180,0.0017896,0.0017896
mp-37399,Li7NbO6,-82.77053082,0.045530037499999000,146,134.24335401371300,Li7Nb1O6,3.5111,2.9376579608399500,-5.912180772857140,-2.410071405952380,1.66E-05,1.66E-05
mp-555313,ScBiO3,-147.4514692,0.03373375387500040,9,282.41902134716800,Sc4Bi4O12,2.839,7.101137173256950,-7.37257346,-2.7714961740000000,5E-06,1.25E-06
mp-625998,LiHO,-29.77845716,0.01957527666666700,39,57.78146893036410,Li2H2O2,4.022,1.376467399890620,-4.963076193333330,-1.7755395544444400,8.63E-05,4.315E-05
mp-753256,Fe4O3F5,-70.72599795,0.08557055166665780,38,142.7930857345650,Fe4O3F5,1.6712,4.260514809782660,-5.893833162500000,-2.153307191458330,19.0061668,19.0061668
mp-770192,Li2CrO3,-74.94039076,0.05374398708333320,9,103.52841244013000,Li4Cr2O6,0.44880000000000000,3.6530270377557500,-6.245032563333330,-2.202569860277780,4.0000108,2.0000054
mp-867699,Li4TiS4,-43.96676673,0.009323041111110260,121,189.56989906262800,Li4Ti1S4,2.4743,1.785984866280310,-4.885196303333330,-1.54464264212963,0.0004038,0.0004038
mp-984350,Dy3Sb4Au3,-96.54398994,0.0,220,489.8890306209340,Dy6Sb8Au6,0.5673000000000000,10.612500494593800,-4.8271994970000000,-0.8881984870000000,3.93E-05,1.965E-05
mvc-1623,MgTa2O6,-160.62260051,0.06122476388888390,31,219.2815722937280,Mg2Ta4O12,3.0939000000000000,7.303005114456410,-8.923477806111110,-3.269966546111110,0.0003633,0.00018165
mp-1029584,KSi5N7,-797.91727339,0.0,33,1231.7076818096100,K8Si40N56,3.4175000000000000,2.993699358889860,-7.672281474903850,-1.20570966551923,6.82E-05,8.525E-06
mp-16238,Li2AgSb,-12.6120349,0.0,216,73.88228428198480,Li2Ag1Sb1,0.14780000000000000,5.473006203656000,-3.153008725,-0.5061579808333330,0.0003243,0.0003243
mp-16329,ErSbPt,-18.41705072,0.0,216,71.26954326522630,Er1Sb1Pt1,0.2870000000000000,11.279319424942700,-6.139016906666670,-1.2804743200000000,0.0,0.0
mp-22811,InCuSe2,-31.14633007,0.0,122,203.94595140885900,In2Cu2Se4,0.19860000000000000,5.476085360998820,-3.89329125875,-0.6686129199218750,0.0003161,0.00015805
mp-23352,Ge(Bi3O5)4,-192.5162761,0.0003902441414140870,197,546.086015549079,Ge1Bi12O20,2.4228000000000000,8.819518199972120,-5.833826548484850,-1.6967762553030300,0.0007247,0.0007247
mp-29187,Co(SiP)3,-167.39693881,0.004154635785714510,4,434.45928802423700,Co4Si12P12,1.3474000000000000,3.6097422134695200,-5.9784621003571400,-0.28743818964285700,0.0003501,8.7525E-05
mp-29796,Ho(AlCl4)3,-196.07646904,0.0,151,1614.2806440983700,Ho3Al9Cl36,4.3163,2.0716435623639500,-4.0849264383333300,-2.1703279208333300,0.0747984,0.0249328
mp-30847,TiSnPt,-20.45294599,0.0,216,60.50414509058560,Ti1Sn1Pt1,0.8310000000000000,9.925802909312870,-6.817648663333330,-0.8256581361111110,0.0004996,0.0004996
mp-35695,Li2HN,-17.17743807,0.08578581187499970,160,34.092725519761200,Li2H1N1,2.4721,1.4074556633984300,-4.2943595175,-0.4978428416666670,0.0,0.0
mp-505702,Pb2CO4,-182.94657623,0.0,19,474.13888268133000,Pb8C4O16,3.4175000000000000,6.870072634664850,-6.5338062939285700,-1.7201035996428600,0.0030238,0.00075595
mp-753318,DyBO3,-82.80132451,0.06000601850000110,40,120.53706474895900,Dy2B2O6,4.5198,6.097586218203750,-8.280132451,-3.466320125833330,0.0,0.0
mp-756202,Ba2SrI6,-60.83878171,0.0187649891666668,14,839.3251676073030,Ba4Sr2I12,3.5958000000000000,4.446308016950780,-3.379932317222220,-2.0024311168518500,0.0029336,0.0014668
mp-758397,Fe2OF3,-69.94698888,0.03395895777776840,38,145.07340581228700,Fe4O2F6,1.7041000000000000,4.227873572326320,-5.82891574,-2.322679938750000,6.9E-06,3.45E-06
mp-773864,TiSnO4,-45.37873597,0.06625076124999650,119,78.46714146278920,Ti1Sn1O4,2.2698,4.87947087058393,-7.563122661666670,-2.7383046797222200,3.5E-05,3.5E-05
mp-1245967,Zn3WN4,-104.18205677,0.0,31,201.86573624832100,Zn6W2N8,2.4933000000000000,7.174578559595140,-6.511378548125,-0.43146142312500000,0.0004131,0.00020655
mp-35539,Zn2GeSe4,-24.69233067,0.009914361428571270,121,179.11510177966400,Zn2Ge1Se4,1.3978000000000000,4.8143043642853200,-3.52747581,-0.7791670977678580,2.37E-05,2.37E-05
mp-4025,TmNiSb,-17.08645589,0.0,216,62.26951796706020,Tm1Ni1Sb1,0.3138000000000010,9.317107225688000,-5.695485296666670,-0.9644941822222220,0.0012083,0.0012083
mp-546633,KClO4,-26.28687303,0.0393533387499998,216,111.00586552125700,K1Cl1O4,5.232200000000000,2.0725558960701900,-4.381145505,-1.0473489005,0.0003501,0.0003501
mp-568269,TmNiBi,-16.10493064,0.0,216,66.36014626144930,Tm1Ni1Bi1,0.2127000000000000,10.925302282172000,-5.368310213333330,-0.6529747422222210,3.83E-05,3.83E-05
mp-580554,CsLi3Br4,-51.50822123,0.050124006875000400,26,492.14396941673700,Cs2Li6Br8,4.0021,3.1942155270940200,-3.219263826875,-1.8400260091163800,3.2E-06,1.6E-06
mp-626721,RbHO,-26.34140948,0.001196339999999910,4,103.43664422539500,Rb2H2O2,3.3498,3.290206765689470,-4.390234913333330,-1.5121612058333300,0.0003927,0.00019635
mp-643009,SrMgH4,-38.26054595,0.0,36,150.3120854415660,Sr2Mg2H8,2.8881,2.56201262128339,-3.1883788291666700,-0.49759921527777800,1.08E-05,5.4E-06
mp-766442,FePO4,-340.97095164,0.009450009166666720,29,787.6753653393750,Fe8P8O32,2.7283,2.54355001569039,-7.1035614925,-2.3250356630555600,40.0009517,5.0001189625
mp-18929,BaV2O6,-199.48761907,0.0,21,450.6200531818920,Ba3V6O18,2.878,3.7057160593095000,-7.388430335925930,-2.693702669259260,0.0045163,0.0015054333333333300
mp-19140,K3MnO4,-168.22143434,0.0,121,616.1366996691800,K12Mn4O16,1.9861,2.546642970024860,-5.256919823125,-1.77328780399138,2.3E-06,5.75E-07
mp-21272,ErNiSb,-17.18728284,0.0,216,62.81581062638490,Er1Ni1Sb1,0.33120000000000000,9.19179452407992,-5.729094280000000,-0.9674753700000000,5.91E-05,5.91E-05
mp-28582,CsB3H8,-101.86597175,0.005836444967943780,63,298.62356044781100,Cs2B6H16,6.0171,1.9284529869889300,-4.244415489583330,-0.35746665253592000,0.0003864,0.0001932
mp-29628,Na4SnS4,-68.99243293,0.0,114,440.50272673501200,Na8Sn2S8,2.0781,2.555284856173000,-3.832912940555560,-1.184749329856320,0.0006719,0.00033595
mp-29761,UCO5,-61.57867234,0.0004865714285884340,44,102.51007987154100,U1C1O5,2.2866,5.3461931255930500,-8.796953191428570,-2.8222395150000000,7.1E-06,7.1E-06
mp-675821,Y3TaO7,-203.9845504,0.11968760045453700,1,309.7378193913320,Y6Ta2O14,3.633,6.000812805505380,-9.272025018181820,-3.7189415631818200,0.0014762,0.0007381
mp-753845,LiCuO2,-80.73016925,0.03745871937499960,1,183.25964485190500,Li4Cu4O8,0.2533000000000000,3.714547734920700,-5.045635578125,-1.4131226914583300,9.06E-05,2.265E-05
mp-766460,FePO4,-340.93511873,0.01019652812500030,29,781.6162392020460,Fe8P8O32,2.7587,2.563267735984180,-7.102814973541670,-2.324289144097220,40.0010573,5.0001321625
mp-867203,Sr2CdAs2,-36.75285575,0.0,36,294.58077116372000,Sr4Cd2As4,1.0660000000000000,4.932271768052090,-3.675285575,-0.9512628796666670,0.0023145,0.00115725
mp-961706,TiSiPt,-22.2326993,0.06032826083333380,216,51.3322716260144,Ti1Si1Pt1,0.9701000000000000,8.767714392293600,-7.410899766666670,-0.9233285177777770,0.0,0.0
mp-1029265,Mg2ZnN2,-27.36244986,1.9536754065000000,215,412.59596740013200,Mg4Zn2N4,0.11530000000000000,1.1432508679573800,-2.736244986,1.3460137260000000,7.9995886,3.9997943
mp-17066,Y2TeO6,-274.74472952,0.0,19,490.75690319312300,Y8Te4O24,3.0878000000000000,5.432863622398210,-7.631798042222220,-3.004908132592590,1.7E-06,4.25E-07
mp-27931,Rb2SnO2,-90.85334099,0.0,19,514.5730087331430,Rb8Sn4O8,2.2261,4.151815837119450,-4.5426670495,-1.6441546475000000,0.001914,0.0004785
mp-28189,FeSeCl7,-59.34963733,0.0,1,562.9564664159570,Fe2Se2Cl14,1.3313000000000000,2.2593100799389800,-3.2972020738888900,-1.0074602352604200,10.0006673,5.00033365
mp-4342,KNbO3,-38.26552385,0.002134466000002890,99,68.4707479204699,K1Nb1O3,1.5577000000000000,4.365394324123520,-7.653104770000000,-2.8541873696000000,0.0001493,0.0001493
mp-4979,AlCuS2,-38.70696449,0.0,122,149.48508022312100,Al2Cu2S4,1.6756000000000000,3.435993537364090,-4.83837056125,-1.0604500028125,7.66E-05,3.83E-05
mp-755380,Ce2Dy2O7,-93.52529465,0.09094265999999960,115,160.87337455893200,Ce2Dy2O7,1.9072,7.403243605829140,-8.502299513636360,-3.8744377840909100,0.0079,0.0079
mp-10246,Na2PtS2,-42.57879501,0.0,36,206.86975610763800,Na4Pt2S4,1.3934000000000000,4.899563891679600,-4.257879501,-1.0613078948706900,0.0033964,0.0016982
mp-14780,Na6MnSe4,-83.64305387,0.0,186,559.1635058229730,Na12Mn2Se8,1.1333000000000000,3.02145572839611,-3.8019569940909100,-1.14806490651058,9.9988646,4.9994323
mp-16376,HoSbPt,-18.43237831,0.0,216,71.75442882843070,Ho1Sb1Pt1,0.3260000000000010,11.149208386251800,-6.144126103333330,-1.2806868300000000,5.8E-06,5.8E-06
mp-18481,K6MnSe4,-82.58490135,0.0,186,742.2103885221560,K12Mn2Se8,1.2325,2.7087655247928300,-3.753859152272730,-1.2156723445732800,9.9992005,4.99960025
mp-20337,ZrPbO3,-39.25952211,0.03254247581249810,38,76.35838009464850,Zr1Pb1O3,3.2477000000000000,7.533522789829770,-7.851904422,-2.8432582790000000,1.2E-06,1.2E-06
mp-25542,LiMnO2,-52.95302229,0.021957220000000900,8,83.60247938128410,Li2Mn2O4,1.7503000000000000,3.729263300906790,-6.61912778625,-2.1379127440660900,0.0,0.0
mp-29033,P3BrCl14,-53.83263161,0.0,79,520.8857642003840,P3Br1Cl14,1.6020000000000000,2.1332478191249400,-2.990701756111110,-1.0670154420833300,0.0,0.0
mp-29057,Nb3SBr7,-56.89505728,0.0,156,311.6697333607620,Nb3S1Br7,0.7444000000000000,4.635853424754880,-5.172277934545460,-1.3851965496022700,0.0002446,0.0002446
mp-29091,Ti(CuS)4,-46.29924093,0.0,121,157.14994440866000,Ti1Cu4S4,1.4548000000000000,4.546920006726620,-5.144360103333330,-0.830346973981482,0.0006366,0.0006366
mp-36033,PrOF,-22.7247125,0.053493020000000300,216,46.45496330601850,Pr1O1F1,5.1926000000000000,6.287764670965430,-7.574904166666670,-4.0777911275,0.00155,0.00155
mp-36381,Sn(PS3)2,-42.05669325,0.0,146,226.05039614913600,Sn1P2S6,1.3748,2.7403623167805200,-4.672965916666670,-0.6022019089351860,0.0003925,0.0003925
mp-37449,Nd5AgS8,-85.29565013,0.021059812760419100,82,316.32714620078200,Nd5Ag1S8,1.6240000000000000,5.698778126953500,-6.092546437857140,-2.111055652976190,1.79E-05,1.79E-05
mp-568100,ReNCl4,-30.64005471,0.03616769046296580,79,159.04340223022700,Re1N1Cl4,1.1042000000000000,3.5710191599716200,-5.106675785,-0.8803143266666670,0.0012024,0.0012024
mp-640885,Er(CuTe)3,-119.99992538,0.0,31,677.6202396325670,Er4Cu12Te12,0.38350000000000000,7.260446091045640,-4.285711620714290,-0.7101056764285720,0.0010412,0.0002603
mp-690525,MnCO3,-78.33140629,0.081420198,9,112.07515008417500,Mn2C2O6,3.3545000000000000,3.406176884268520,-7.833140629000000,-1.932404827586210,10.0,5.0
mp-706430,H3NO4,-174.66836073,0.04156773000002100,33,360.42707465163300,H12N4O16,3.963,1.493232536797640,-5.4583862728125,-1.0135716378125000,0.0029806,0.00074515
mp-753141,Li5Cr2O8,-90.04913513,0.06336400944444340,1,186.816780122709,Li5Cr2O8,0.5212000000000000,2.37052125978421,-6.003275675333330,-2.073915854444440,0.9998925,0.9998925
mp-772052,CdSeO4,-58.47305508,0.020635926666664700,31,170.1067855752360,Cd2Se2O8,1.8945000000000000,4.985686317556070,-4.87275459,-1.295647047057290,0.0002483,0.00012415
mp-781081,VOF3,-58.90345375,0.022392188499999600,4,145.47054858084300,V2O2F6,3.1159,2.8294490363985800,-5.890345375,-2.691684579500000,3E-06,1.5E-06
mp-1001780,LuCuS2,-22.367179,0.0,156,78.51531902758920,Lu1Cu1S2,1.5031000000000000,6.400668442249270,-5.59179475,-1.6200305190625000,0.0010053,0.0010053
mp-13863,BaGeO3,-131.21956747,0.0,19,356.8194419630240,Ba4Ge4O12,3.549,4.80199498173837,-6.560978373500000,-2.6960020335000000,0.0004438,0.00011095
mp-22994,LiIO3,-92.48536365,0.004807386000000410,33,303.54875928084900,Li4I4O12,3.6474000000000000,3.9790446683333800,-4.6242681825,-1.3811044831666700,0.0019621,0.000490525
mp-23063,Ba4Cl6O,-104.54166402,0.0,186,683.8675655295050,Ba8Cl12O2,4.3725000000000000,3.7783384872384400,-4.751893819090910,-2.993342520454550,0.0031447,0.00157235
mp-29314,RbVBr3,-126.70699187,0.0,185,970.4935068425990,Rb6V6Br18,0.6103000000000000,3.861318646813000,-4.2235663956666700,-1.5489186316666700,17.9993971,2.9998995166666700
mp-30460,YNiBi,-18.15384223,0.0,216,68.5782015938281,Y1Ni1Bi1,0.2570000000000000,8.634149415094080,-6.051280743333330,-0.6724000422222220,0.0005331,0.0005331
mp-552941,Na4CO4,-46.9501029,0.15603414101852000,146,114.98524119563700,Na4C1O4,2.1739000000000000,2.425671231558700,-5.216678100000000,-1.7099307784674300,1E-07,1E-07
mp-567713,Nb3TeI7,-50.06882969,0.0020235781818183100,156,375.3468713718710,Nb3Te1I7,0.4801000000000000,5.727549050157330,-4.55171179,-0.8207750304545460,5.1E-06,5.1E-06
mp-606711,Cs3LiCl4,-26.88890798,0.05935256406249990,38,288.8248848543220,Cs3Li1Cl4,4.7641,3.147562071615520,-3.3611134975,-2.1694539196408000,7.6E-06,7.6E-06
mp-624483,YbBeF4,-135.51027268,0.2504459579166670,2,312.5817265352020,Yb4Be4F16,5.4258,5.483303556953020,-5.646261361666670,-3.8001051925000000,0.0004908,0.0001227
mp-760343,FePO4,-170.71227604,0.0,82,420.97827706243000,Fe4P4O16,2.8209,2.3795665917113200,-7.113011501666670,-2.334485672222220,0.0,0.0
mp-768353,YTmO3,-261.01945469,0.07621912245833510,185,448.20930423084500,Y6Tm6O18,3.1726000000000000,6.798471705032730,-8.700648489666670,-3.955610579333330,0.0007475,0.00012458333333333300
mvc-3714,Zn3W2O7,-145.22236242,0.08325501500000070,36,277.27154852600400,Zn6W4O14,1.3419000000000000,8.095767564980200,-6.0509317675,-1.8304142004166700,7.9998674,3.9999337
mvc-7383,ZnCr2O7,-124.50295122,0.052586145800001200,4,317.65522908445200,Zn2Cr4O14,2.4233000000000000,2.9419991798706500,-6.225147561,-1.5856910025000000,0.0019979,0.00099895
mp-1191586,Zn(BH4)2,-84.45497497,0.0,98,300.473928163231,Zn2B4H16,4.438,1.0510606790070100,-3.8388624986363600,-0.17265017939393900,1.19E-05,5.95E-06
mp-19086,BaCoO2,-72.35214568,0.002469871041665960,152,208.83583833814500,Ba3Co3O6,0.5262000000000000,5.444941560556690,-6.029345473333330,-2.051542814583330,9.0007115,3.0002371666666700
mp-19412,VAg3O4,-42.64721341,0.030719150000003000,121,127.89211831471900,V1Ag3O4,0.5961,5.694009575080280,-5.33090167625,-1.2152244137500000,0.0004672,0.0004672
mp-22786,ThNiSn,-19.27169882,0.0,216,71.32328956279770,Th1Ni1Sn1,0.35330000000000000,9.532560037308960,-6.423899606666670,-0.6893773450000010,0.0012481,0.0012481
mp-3107,Ga3PO7,-71.04637699,0.016049203181817800,160,126.23510726999200,Ga3P1O7,3.1481000000000000,4.632149104184660,-6.458761544545450,-2.4292781255303000,7.5E-06,7.5E-06
mp-33723,BiTeBr,-10.18038139,0.0,156,113.71955981319300,Bi1Te1Br1,1.2970000000000000,6.081527381617850,-3.3934604633333300,-0.8220377525000010,0.0033901,0.0033901
mp-35907,La5TlTe8,-72.88021129,0.0,82,464.68170443875400,La5Tl1Te8,1.0813000000000000,6.860081859136830,-5.205729377857140,-1.719080369880950,0.0011038,0.0011038
mp-4187,Ge2N2O,-67.10241375,0.0,36,142.39547007282700,Ge4N4O2,2.6390000000000000,4.414860799509150,-6.710241375,-0.8186400619999990,8.93E-05,4.465E-05
mp-548403,CaCO3,-71.81584954,0.3098526119999950,20,104.7489959704010,Ca2C2O6,5.7446,3.1732658812663000,-7.181584954,-2.378532235,0.0001961,9.805E-05
mp-556295,V2Te2O9,-168.50126501,0.012289310000025600,43,364.9423386761340,V4Te4O18,2.4033000000000000,4.559947378079230,-6.480817885,-1.9113514969230800,8.71E-05,4.355E-05
mp-675349,DyCuSe2,-20.54345007,0.0,156,93.30911605737490,Dy1Cu1Se2,1.1062000000000000,6.833100239145840,-5.1358625175,-1.4474084011718700,0.0001239,0.0001239
mp-697139,PHN2,-107.86488345,0.0,19,156.55352441022400,P4H4N8,4.9669,2.5454351424143400,-6.741555215625,-0.552300615208333,0.0013338,0.00033345
mp-754943,ErBiO3,-70.66672331,0.030865551999999900,161,157.85021467352300,Er2Bi2O6,3.2083,8.925716189586980,-7.0666723310000000,-2.8185451040000000,3.95E-05,1.975E-05
mp-755260,Cd4B6O13,-153.39060041,0.026677115434774900,217,245.73994851378800,Cd4B6O13,2.6868,4.882165622888670,-6.669156539565220,-2.3578346817391300,0.0001574,0.0001574
mp-763200,LiVO3,-67.57791776,0.08454501549999890,5,107.92854975418000,Li2V2O6,1.9412000000000000,3.25806358279442,-6.757791776,-2.342649385666670,0.0006155,0.00030775
mp-771248,Na2Ge2O5,-209.63934251,0.01243225543650970,33,526.9980869845260,Na8Ge8O20,2.9922,3.418851722418460,-5.823315069722220,-2.134880478400380,0.0046038,0.00115095
mp-996984,AgClO2,-15.35315322,0.2207838712500080,1,108.35512978240200,Ag1Cl1O2,0.5702,2.6867736649012300,-3.838288305,-0.2745346366666660,1.9999148,1.9999148
mp-1025377,Cd(AgI2)2,-15.6556017,0.0,121,280.63205281567200,Cd1Ag2I4,2.0050000000000000,4.945339935418760,-2.2365145285714300,-0.6410784961904760,0.0002515,0.0002515
mp-1029652,Y3Si6N11,-339.76884637,0.0,100,486.2492600450030,Y6Si12N22,3.1206000000000000,4.024942800521060,-8.49422115925,-1.5101340775000000,0.0006488,0.0003244
mp-1118943,Cs3Re2N5,-286.44204188,0.0,80,977.3930202409160,Cs12Re8N20,0.3215000000000000,5.716371673934990,-7.161051047000000,-0.41577743587931100,0.000324,8.1E-05
mp-1219924,PRhS,-76.15794805,0.0,198,184.7749736845500,P4Rh4S4,1.4532000000000000,5.965243548610420,-6.346495670833330,-0.8761422563194450,0.0005467,0.000136675
mp-1228809,AlReSi,-23.06203312,0.0,107,41.28732870616420,Al1Re1Si1,0.2931000000000010,9.703823894807710,-7.687344373333330,-0.45853869499999900,0.0009653,0.0009653
mp-30126,Ba(BS2)2,-77.45899021,0.0,9,311.6444687025040,Ba2B4S8,2.8723,3.0606785146210200,-5.532785015,-1.2739916094047600,3.73E-05,1.865E-05
mp-3481,KSnAs,-21.93658005,0.0,186,196.15788619323500,K2Sn2As2,0.33900000000000000,3.940265654527010,-3.656096675,-0.3964002726666670,0.0014337,0.00071685
mp-3647,LiGaS2,-69.25326418,0.0,33,329.89979831854700,Li4Ga4S8,2.9659000000000000,2.834726647721460,-4.32832901125,-1.2773493555208300,0.0008039,0.000200975
mp-504422,H7NO6,-294.86675751,0.004682026428576510,19,512.6855490068090,H28N4O24,3.5741,1.516567116831660,-5.265477812678570,-1.1475247219642900,0.0,0.0
mp-625111,H8PtO6,-151.78582925,0.06967737400000650,9,227.01038128822500,H16Pt2O12,1.6033,4.376365194199430,-5.059527641666670,-1.1409621683333300,0.0010445,0.00052225
mp-642210,MgSiO3,-282.09927828,0.1445936040000050,33,540.679245915951,Mg8Si8O24,4.205,2.4665175806818500,-7.052481957,-3.0907865400000000,0.0016372,0.00020465
mp-644271,LiHS,-23.48178882,0.00023036249999997000,40,96.05077039843180,Li2H2S2,3.4984000000000000,1.3835331107281400,-3.91363147,-0.9352652104861110,0.0009523,0.00047615
mp-752463,NbNO,-56.16443314,0.06174088166666540,109,82.59308628606970,Nb2N2O2,1.0384000000000000,4.942325901365800,-9.360738856666670,-1.914818533333330,8.51E-05,4.255E-05
mp-752467,NbO2F,-65.49095866,0.0,9,119.91749392371700,Nb2O4F2,2.2316,3.985365502706900,-8.1863698325,-3.1681933281250000,5.8E-06,2.9E-06
mp-754979,Y3AlO6,-174.15560535,0.018554306649999600,36,268.19046534622700,Y6Al2O12,4.3752000000000000,4.8257090874776500,-8.7077802675,-3.8367047475000000,0.0030865,0.00154325
mp-777589,Li2MnF4,-154.11286549,0.021473251071428800,95,324.0899211312410,Li8Mn4F16,4.0321,2.9679261275979700,-5.504030910357140,-3.0597770681568100,20.003363,5.00084075
mp-866922,Ca2SnS4,-32.94982263,0.19382293750000000,82,221.05177441365800,Ca2Sn1S4,2.3171,2.4573677553209000,-4.707117518571430,-1.4850359353571400,0.0002024,0.0002024
mp-9197,Li3AsO4,-91.18600578,0.0,31,175.8885997591400,Li6As2O8,4.1579,3.016206440302240,-5.69912536125,-2.270408983125,0.0002735,0.00013675
mp-1029312,RbVN2,-59.35825311,0.0,122,141.72149489353500,Rb2V2N4,0.7071000000000000,3.8530544289129800,-7.41978163875,-0.9159241406250010,5E-07,2.5E-07
mp-1030245,Ca3ReN4,-1050.78373978,0.0,159,2373.8345188262,Ca54Re18N72,0.07059999999999980,4.563947012818380,-7.297109304027780,-1.0016959884027800,1.0068558,0.05593643333333330
mp-18938,Tl2MoO4,-82.08716943,0.0,5,298.416426752324,Tl4Mo2O8,3.4625000000000000,6.329112319431960,-5.863369245,-1.6615444816666700,0.00169,0.000845
mp-28240,CSO,-19.89788008,0.10478837690476300,160,76.05754924741090,C1S1O1,4.9384,1.3115995909281500,-6.632626693333330,-0.9255628360416670,0.0001874,0.0001874
mp-38240,Sr(PrS2)2,-84.70790911,0.0,122,334.3312183448640,Sr2Pr4S8,2.0955,4.943854737852980,-6.050564936428570,-2.3669804777381000,0.0011836,0.0005918
mp-4122,GaPO4,-122.92709385,0.01052697833333220,152,244.40471174219700,Ga3P3O12,4.4468000000000000,3.356908549761140,-6.829282991666670,-2.581742566805560,8.14E-05,2.71333333333333E-05
mp-553932,GaPO4,-82.00073439,0.006415437499999400,20,175.43732044692100,Ga2P2O8,4.448,3.117710889029510,-6.833394532500000,-2.585854107638890,0.0007748,0.0003874
mp-626417,CsH3O2,-28.2669574,0.0,38,79.82893876812480,Cs1H3O2,4.1021,3.493108239591270,-4.711159566666670,-1.4452424804885100,0.0011338,0.0011338
mp-626435,Al(HO)3,-163.95532091,0.02099409428571610,1,216.43792482156600,Al4H12O12,5.0015,2.393812572281990,-5.8555471753571400,-2.0403133210714300,0.0001325,3.3125E-05
mp-677103,RbHF2,-34.42763131,0.001720003750000030,46,130.96010007901300,Rb2H2F4,6.6749,3.1565572398261300,-4.30345391375,-2.485399400625,3.25E-05,1.625E-05
